sequence,mean,worst,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,prob_catastrophic,prob_degraded,prob_shortage,viol_catastrophic,viol_degraded,viol_shortage,violation_score,feasible
noop|noop|noop|reboot_D|reboot_A|reboot_D,306.75,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,344.286721689288,394.5984664086059,443.8179434564523,463.0,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
noop|noop|noop|reboot_D|reboot_B|noop,339.5,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,380.6462216952333,432.74214148059997,475.92498860009124,492.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|noop|reboot_D|reboot_B|reboot_A,311.125,463.0,463.0,463.0,463.0,463.0,463.0,463.0,428.0,445.5,346.8389615161792,393.00593327880824,434.12802097583216,449.87499999999994,0.5,0.75,0.25,0.425,0.45,0.0,1165000.0,False
noop|noop|noop|reboot_D|reboot_B|reboot_B,345.5,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,386.6462216952333,438.74214148059997,481.92498860009124,498.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|noop|reboot_D|reboot_B|reboot_C,311.125,463.0,463.0,463.0,463.0,463.0,463.0,463.0,428.0,445.5,346.8389615161792,393.00593327880824,434.12802097583216,449.87499999999994,0.5,0.75,0.25,0.425,0.45,0.0,1165000.0,False
noop|noop|noop|reboot_D|reboot_B|reboot_D,328.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,367.95012120271195,416.5352300096483,453.5044459644323,463.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|noop|reboot_D|reboot_C|noop,333.25,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,369.0213887968794,419.05065789726757,469.8687870497037,492.0,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|noop|reboot_D|reboot_C|reboot_A,304.875,463.0,463.0,463.0,463.0,463.0,463.0,463.0,413.0,438.0,336.0946189189599,380.1580743755127,425.99247606019156,444.25,0.5,0.625,0.5,0.425,0.325,0.2,1217500.0,False
noop|noop|noop|reboot_D|reboot_C|reboot_B,300.5,463.0,463.0,463.0,463.0,463.0,463.0,463.0,413.0,438.0,334.6303912942872,380.72762405785136,426.2478340173278,444.25,0.5,0.75,0.25,0.425,0.45,0.0,1165000.0,False
noop|noop|noop|reboot_D|reboot_C|reboot_C,339.25,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,375.02138879687936,425.0506578972675,475.86878704970366,498.0,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|noop|reboot_D|reboot_C|reboot_D,306.75,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,344.286721689288,394.5984664086059,443.8179434564523,463.0,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
noop|noop|noop|reboot_D|reboot_D|noop,357.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,402.03669674427476,459.40061598196263,509.81976744186045,527.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|noop|reboot_D|reboot_D|reboot_A,334.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,376.16170921678133,429.9995411952842,479.8188554491565,498.0,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
noop|noop|noop|reboot_D|reboot_D|reboot_B,345.5,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,387.99340897349333,440.96792299580545,484.66210670314643,498.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|noop|reboot_D|reboot_D|reboot_C,334.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,376.16170921678133,429.9995411952842,479.8188554491565,498.0,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
noop|noop|noop|reboot_D|reboot_D|reboot_D,363.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,408.0366967442747,465.40061598196263,515.8197674418604,533.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|noop|noop|noop,382.25,591.0,591.0,591.0,591.0,591.0,591.0,591.0,556.0,573.5,422.71238988871045,481.0365682674845,546.764933880529,577.875,0.5,0.875,1.0,0.425,0.575,0.7,1742500.0,False
noop|noop|reboot_A|noop|noop|reboot_A,362.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,527.0,544.5,401.72304695059063,457.53172466449865,519.1095531235751,548.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|noop|reboot_B,362.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,527.0,544.5,398.8943763941163,453.6308061279726,517.8327633378933,548.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|noop|reboot_C,362.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,527.0,544.5,401.72304695059063,457.53172466449865,519.1095531235751,548.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|noop|reboot_D,362.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,527.0,544.5,398.8943763941163,453.6308061279726,517.8327633378933,548.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|reboot_A|noop,297.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,492.0,509.5,347.83103754076086,416.6565134203486,484.577519379845,513.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|noop|reboot_A|reboot_A,303.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,353.8310375407609,422.65651342034863,490.577519379845,519.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|noop|reboot_A|reboot_B,281.125,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,327.7307829269,391.41453882366363,455.96853625171,484.875,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|noop|reboot_A|reboot_C,285.5,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,333.1055283040786,397.23784964507934,459.1605107159143,484.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|noop|reboot_A|reboot_D,281.125,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,327.7307829269,391.41453882366363,455.96853625171,484.875,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|noop|reboot_B|noop,327.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,492.0,509.5,359.8183136043047,410.13836533229465,473.516187870497,513.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|reboot_B|reboot_A,311.125,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,342.8293149306363,390.6000850071556,450.0742134062928,484.875,0.5,0.875,0.5,0.425,0.575,0.2,1392500.0,False
noop|noop|reboot_A|noop|reboot_B|reboot_B,333.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,365.8183136043047,416.13836533229465,479.51618787049716,519.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|reboot_B|reboot_C,304.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,335.31830774382786,381.8570630381279,442.68707250342004,484.875,0.5,0.875,0.375,0.425,0.575,0.07500000000000001,1305000.0,False
noop|noop|reboot_A|noop|reboot_B|reboot_D,304.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,335.0767455622137,382.45244308195674,443.53579571363434,484.875,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
noop|noop|reboot_A|noop|reboot_C|noop,318.25,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,357.48839892180837,410.48458985565,464.12266301869596,492.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|noop|reboot_C|reboot_A,306.75,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,345.8741456253186,396.7696203519266,443.87266301869585,463.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|noop|reboot_C|reboot_B,296.125,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,331.41708327117163,380.4559211254298,432.97435020519833,463.0,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
noop|noop|reboot_A|noop|reboot_C|reboot_C,324.25,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,363.4883989218083,416.48458985565,470.1226630186959,498.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|noop|reboot_C|reboot_D,296.125,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,331.41708327117163,380.4559211254298,432.97435020519833,463.0,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
noop|noop|reboot_A|noop|reboot_D|noop,327.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,492.0,509.5,359.8183136043047,410.13836533229465,473.516187870497,513.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|noop|reboot_D|reboot_A,311.125,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,342.8293149306363,390.6000850071556,450.0742134062928,484.875,0.5,0.875,0.5,0.425,0.575,0.2,1392500.0,False
noop|noop|reboot_A|noop|reboot_D|reboot_B,304.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,335.0767455622137,382.45244308195674,443.53579571363434,484.875,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
noop|noop|reboot_A|noop|reboot_D|reboot_C,304.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,335.31830774382786,381.8570630381279,442.68707250342004,484.875,0.5,0.875,0.375,0.425,0.575,0.07500000000000001,1305000.0,False
noop|noop|reboot_A|noop|reboot_D|reboot_D,333.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,365.8183136043047,416.13836533229465,479.51618787049716,519.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
noop|noop|reboot_A|reboot_A|noop|noop,342.625,562.0,562.0,562.0,562.0,562.0,562.0,562.0,527.0,544.5,386.2925392242765,448.12406503275855,516.2852257181943,548.875,0.5,0.75,1.0,0.425,0.45,0.7,1655000.0,False
noop|noop|reboot_A|reboot_A|noop|reboot_A,303.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,353.8310375407609,422.65651342034863,490.577519379845,519.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_A|noop|reboot_B,318.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,357.89904216481716,415.5841583040395,482.4414044687643,519.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_A|noop|reboot_C,313.625,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,356.8885904000335,415.94740073407576,474.24544003647975,498.0,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
noop|noop|reboot_A|reboot_A|noop|reboot_D,318.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,357.89904216481716,415.5841583040395,482.4414044687643,519.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_A|reboot_A|noop,303.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,353.8310375407609,422.65651342034863,490.577519379845,519.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_A|reboot_A|reboot_A,309.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,504.0,521.5,359.83103754076086,428.6565134203485,496.577519379845,525.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_A|reboot_A|reboot_B,287.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,333.73078292689996,397.4145388236635,461.96853625171,490.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|reboot_A|reboot_A|reboot_C,291.5,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,339.10552830407863,403.2378496450793,465.1605107159143,490.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_A|reboot_A|reboot_D,287.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,333.73078292689996,397.4145388236635,461.96853625171,490.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|reboot_A|reboot_B|noop,296.125,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,331.79878755095626,384.34218370735454,447.8324213406293,484.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_A|reboot_B|reboot_A,265.25,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,307.6305283130392,366.1725642269786,427.3595531235751,455.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|reboot_A|reboot_B|reboot_B,302.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,337.7987875509564,390.34218370735454,453.83242134062937,490.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_A|reboot_B|reboot_C,263.375,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,419.0,426.5,297.4153114443484,345.8148138407418,399.3596671226631,428.37500000000006,0.375,0.625,0.25,0.3,0.325,0.0,827500.0,False
noop|noop|reboot_A|reboot_A|reboot_B|reboot_D,267.75,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,384.0,426.5,299.3787255686548,346.7739608414676,405.4284085727315,437.12500000000006,0.375,0.5,0.5,0.3,0.2,0.2,880000.0,False
noop|noop|reboot_A|reboot_A|reboot_C|noop,296.125,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,336.8453026292521,391.5147077479186,443.0877792977656,463.0,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
noop|noop|reboot_A|reboot_A|reboot_C|reboot_A,274.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,318.38001906739635,377.81918586981,433.7435020519836,455.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_A|reboot_C|reboot_B,267.75,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,419.0,426.5,303.08243744977017,352.0606835717769,402.6627906976745,428.37500000000006,0.375,0.625,0.25,0.3,0.325,0.0,827500.0,False
noop|noop|reboot_A|reboot_A|reboot_C|reboot_C,302.125,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.0,342.84530262925216,397.5147077479186,449.0877792977656,469.00000000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
noop|noop|reboot_A|reboot_A|reboot_C|reboot_D,267.75,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,419.0,426.5,303.08243744977017,352.0606835717769,402.6627906976745,428.37500000000006,0.375,0.625,0.25,0.3,0.325,0.0,827500.0,False
noop|noop|reboot_A|reboot_A|reboot_D|noop,296.125,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,331.79878755095626,384.34218370735454,447.8324213406293,484.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_A|reboot_D|reboot_A,265.25,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,307.6305283130392,366.1725642269786,427.3595531235751,455.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|reboot_A|reboot_D|reboot_B,267.75,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,384.0,426.5,299.3787255686548,346.7739608414676,405.4284085727315,437.12500000000006,0.375,0.5,0.5,0.3,0.2,0.2,880000.0,False
noop|noop|reboot_A|reboot_A|reboot_D|reboot_C,263.375,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,419.0,426.5,297.4153114443484,345.8148138407418,399.3596671226631,428.37500000000006,0.375,0.625,0.25,0.3,0.325,0.0,827500.0,False
noop|noop|reboot_A|reboot_A|reboot_D|reboot_D,302.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,337.7987875509564,390.34218370735454,453.83242134062937,490.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_B|noop|noop,314.5,527.0,527.0,527.0,527.0,527.0,527.0,527.0,492.0,509.5,349.6716238328125,401.83392842212584,466.3388052895576,513.875,0.5,0.75,1.0,0.425,0.45,0.7,1655000.0,False
noop|noop|reboot_A|reboot_B|noop|reboot_A,289.875,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,321.7362257273544,370.75840756167077,435.172252621979,484.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_B|noop|reboot_B,279.25,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,314.02887256671283,364.91231290535205,430.5279297765618,484.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_B|noop|reboot_C,289.875,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,320.46475697445453,365.99160304200797,421.32307341541264,463.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
noop|noop|reboot_A|reboot_B|noop|reboot_D,285.5,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,428.0,463.0,319.28555151844137,368.45307045190805,428.7803237574099,471.74999999999994,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
noop|noop|reboot_A|reboot_B|reboot_A|noop,238.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,428.0,445.5,278.59785687754186,337.1913638919092,405.2406520747833,449.87499999999994,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
noop|noop|reboot_A|reboot_B|reboot_A|reboot_A,244.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,284.5978568775418,343.19136389190913,411.2406520747835,455.87500000000006,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
noop|noop|reboot_A|reboot_B|reboot_A|reboot_B,211.5,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,399.0,416.5,247.8439754965528,302.2101610947301,369.61958504331966,420.87500000000006,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
noop|noop|reboot_A|reboot_B|reboot_A|reboot_C,220.25,399.0,399.0,399.0,399.0,399.00000000000006,399.0,399.00000000000006,384.0,391.5,254.79228901270181,303.8773447079592,358.67681258549936,393.37500000000006,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
noop|noop|reboot_A|reboot_B|reboot_A|reboot_D,211.5,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,349.0,391.5,246.66702838935026,298.76813486039003,362.62289101687185,402.12500000000006,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
noop|noop|reboot_A|reboot_B|reboot_B|noop,279.25,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,314.02887256671283,364.91231290535205,430.5279297765618,484.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_B|reboot_B|reboot_A,263.375,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,295.40313924585996,342.3914735473688,403.5075239398086,455.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
noop|noop|reboot_A|reboot_B|reboot_B|reboot_B,285.25,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,320.02887256671283,370.912312905352,436.52792977656185,490.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_B|reboot_B|reboot_C,259.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,290.8930805380196,338.4925215549523,401.85510715914285,455.87500000000006,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
noop|noop|reboot_A|reboot_B|reboot_B|reboot_D,267.75,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,300.05102750364586,346.6888179003754,405.75273597811224,455.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_B|reboot_C|noop,242.375,428.0,428.0,428.0,428.0,428.0,428.0,428.0,328.0,378.0,269.8142662876734,310.124250569354,359.6501367989055,390.5,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
noop|noop|reboot_A|reboot_B|reboot_C|reboot_A,224.625,399.0,399.0,399.0,399.0,399.00000000000006,399.0,399.00000000000006,334.0,366.5,251.47910641478254,290.9395465607729,340.389648882809,374.62500000000006,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
noop|noop|reboot_A|reboot_B|reboot_C|reboot_B,211.5,399.0,399.0,399.0,399.0,399.00000000000006,399.0,399.00000000000006,334.0,366.5,237.7040364265184,277.99991412957144,332.4017327861377,374.62500000000006,0.125,0.25,0.25,0.05,0.0,0.0,100000.0,False
noop|noop|reboot_A|reboot_B|reboot_C|reboot_C,248.375,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,334.0,384.0,275.81426628767343,316.12425056935393,365.6501367989057,396.50000000000006,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
noop|noop|reboot_A|reboot_B|reboot_C|reboot_D,211.5,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,299.0,324.0,233.03039056955407,265.92635667605765,306.3495212038303,330.25000000000006,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
noop|noop|reboot_A|reboot_B|reboot_D|noop,255.5,463.0,463.0,463.0,463.0,463.0,463.0,463.0,328.0,395.5,283.9683850214496,325.2311353754958,377.547993616051,412.375,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_B|reboot_D|reboot_A,233.375,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,299.0,366.5,259.2753648702687,299.1863902511786,352.32763337893306,383.37500000000006,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
noop|noop|reboot_A|reboot_B|reboot_D|reboot_B,237.75,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,299.0,366.5,264.52975606859536,302.4423545161067,350.7424760601916,383.37500000000006,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
noop|noop|reboot_A|reboot_B|reboot_D|reboot_C,229.0,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,299.0,341.5,251.47740748447717,284.36461033638676,325.2688098495213,352.12500000000006,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
noop|noop|reboot_A|reboot_B|reboot_D|reboot_D,261.5,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,334.0,401.5,289.9683850214496,331.23113537549574,383.54799361605114,418.37500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
noop|noop|reboot_A|reboot_C|noop|noop,335.75,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,372.573146935312,422.4986808949088,471.5451436388509,492.0,0.5,0.75,1.0,0.425,0.45,0.7,1655000.0,False
noop|noop|reboot_A|reboot_C|noop|reboot_A,306.75,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,345.8741456253186,396.7696203519266,443.87266301869585,463.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
